EmployeeID,StartDate,Title,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,DepartmentType,Division,DOB,State,GenderCode,RaceDesc,MaritalDesc,PerformanceScore,CurrentEmployeeRating,SurveyDate,EngagementScore,SatisfactionScore,WorkLifeBalanceScore,TrainingDate,TrainingProgramName,TrainingType,TrainingOutcome,TrainingDuration_Days,TrainingCost,Age
3875,29 June 2021,Sr. Network Engineer,BPC,Active,Contract,Zone A,Temporary,IT/IS,Underground,23 August 1969,CT,Male,Asian,Divorced,Fully Meets,3,02 February 2023,5,5,1,10 June 2023,Leadership Development,External,Incomplete,2,860.22,56
3876,24 October 2021,Principal Data Architect,CCDR,Active,Contract,Zone C,Temporary,IT/IS,General - Con,30 May 1954,MA,Female,Hispanic,Single,PIP,3,07 November 2022,3,2,5,10 November 2022,Leadership Development,External,Failed,1,946.23,41
3877,22 October 2018,Network Engineer,MSC,Active,Part-Time,Zone A,Full-Time,Executive Office,General - Con,21 January 1976,MA,Male,Asian,Single,PIP,3,30 June 2023,3,3,4,04 June 2023,Communication Skills,External,Passed,1,888.55,27
3878,08 September 2018,Network Engineer,TNS,Active,Contract,Zone B,Part-Time,Executive Office,Engineers,18 February 1967,MA,Male,Other,Divorced,Fully Meets,3,23 February 2023,4,4,1,28 December 2022,Customer Service,Internal,Passed,5,749.69,24
3879,08 February 2019,Network Engineer,PYZ,Active,Full-Time,Zone C,Part-Time,IT/IS,Field Operations,13 January 1996,MA,Male,Hispanic,Married,Fully Meets,3,22 December 2022,1,5,2,11 April 2023,Project Management,Internal,Incomplete,2,613.95,78
3880,29 March 2021,Network Engineer,WBL,Active,Part-Time,Zone B,Temporary,IT/IS,General - Con,15 May 1973,MA,Male,Black,Single,Fully Meets,3,18 September 2022,4,3,1,25 September 2022,Communication Skills,Internal,Completed,3,934.92,65
3881,19 June 2019,IT Support,NEL,Active,Part-Time,Zone B,Part-Time,IT/IS,Field Operations,12 November 1992,MA,Male,Other,Divorced,Fully Meets,3,20 October 2022,5,3,5,25 October 2022,Project Management,External,Failed,3,170.61,27
3882,30 January 2019,IT Support,PL,Active,Contract,Zone C,Part-Time,IT/IS,Wireless,15 February 1946,MA,Female,Asian,Married,Fully Meets,3,19 September 2022,5,3,3,02 June 2023,Customer Service,Internal,Completed,2,654.09,61
3883,06 May 2022,IT Support,BPC,Active,Contract,Zone B,Full-Time,IT/IS,Field Operations,16 June 1991,MA,Female,White,Widowed,Fully Meets,3,13 March 2023,2,2,1,05 July 2023,Communication Skills,Internal,Incomplete,2,842.6,33
3884,02 February 2019,IT Support,CCDR,Active,Full-Time,Zone B,Temporary,IT/IS,Engineers,27 April 1987,MA,Female,Black,Widowed,Fully Meets,3,30 July 2023,4,2,3,17 September 2022,Customer Service,External,Passed,1,789.88,67
3885,08 December 2021,Sr. Network Engineer,EW,Active,Full-Time,Zone B,Part-Time,IT/IS,Engineers,21 October 1948,CT,Female,Black,Single,Fully Meets,3,30 July 2023,5,5,5,19 August 2022,Communication Skills,External,Failed,2,324.81,48
3886,12 October 2018,Sr. Network Engineer,MSC,Active,Part-Time,Zone B,Temporary,IT/IS,Wireless,06 December 1977,CT,Male,Other,Single,Fully Meets,3,30 August 2022,5,2,5,28 November 2022,Technical Skills,External,Passed,4,298.1,23
3887,22 April 2022,Sr. Network Engineer,NEL,Leave of Absence,Contract,Zone B,Temporary,IT/IS,General - Con,24 June 1954,CT,Male,White,Divorced,Exceeds,3,04 November 2022,2,3,5,25 July 2023,Communication Skills,External,Failed,1,181.23,24
3888,05 September 2021,Principal Data Architect,PL,Leave of Absence,Full-Time,Zone B,Full-Time,IT/IS,Engineers,20 June 1987,MA,Female,Other,Divorced,Fully Meets,3,02 May 2023,3,1,4,21 December 2022,Project Management,Internal,Completed,4,287.18,62
3889,05 September 2022,Network Engineer,TNS,Active,Contract,Zone B,Part-Time,Executive Office,General - Con,15 October 1982,MA,Male,Black,Single,Fully Meets,3,26 January 2023,2,1,1,02 August 2023,Technical Skills,External,Incomplete,1,292.8,24
3890,19 July 2022,Network Engineer,WBL,Active,Full-Time,Zone B,Temporary,IT/IS,General - Con,20 August 1999,MA,Male,Asian,Divorced,Fully Meets,3,24 October 2022,2,3,3,08 January 2023,Project Management,External,Completed,4,596.62,80
3891,26 May 2022,Network Engineer,BPC,Active,Full-Time,Zone C,Temporary,IT/IS,Engineers,04 July 1960,MA,Male,Other,Single,Fully Meets,3,06 July 2023,3,2,2,08 April 2023,Leadership Development,External,Passed,5,774.74,34
3892,31 October 2022,Network Engineer,CCDR,Active,Full-Time,Zone A,Full-Time,IT/IS,Engineers,01 April 1978,MA,Male,Hispanic,Divorced,Fully Meets,3,11 July 2023,5,4,2,10 October 2022,Technical Skills,External,Completed,5,894.59,60
3893,22 March 2023,IT Support,EW,Active,Full-Time,Zone B,Part-Time,IT/IS,General - Con,15 April 1953,MA,Female,Asian,Married,Fully Meets,3,26 January 2023,3,1,2,16 September 2022,Leadership Development,External,Failed,1,242.36,71
3894,29 May 2023,IT Support,MSC,Active,Full-Time,Zone A,Full-Time,IT/IS,Aerial,02 March 1959,MA,Female,Black,Married,Fully Meets,3,14 August 2022,4,3,5,02 December 2022,Leadership Development,External,Failed,4,533.27,56
3895,23 February 2020,IT Support,NEL,Active,Full-Time,Zone C,Full-Time,IT/IS,Splicing,16 May 1943,MA,Female,Other,Single,Fully Meets,3,16 July 2023,2,1,2,22 April 2023,Technical Skills,External,Completed,1,983.77,75
3896,13 August 2019,IT Support,PL,Active,Part-Time,Zone B,Temporary,IT/IS,Engineers,20 November 1980,MA,Female,Other,Widowed,Fully Meets,3,14 February 2023,5,3,1,06 April 2023,Technical Skills,Internal,Passed,4,293.64,22
3897,25 March 2019,Sr. Network Engineer,NEL,Active,Part-Time,Zone A,Part-Time,IT/IS,Aerial,31 March 1956,CT,Female,Black,Married,Fully Meets,3,28 February 2023,5,4,3,04 August 2023,Technical Skills,Internal,Incomplete,3,380.61,22
3898,14 December 2018,Sr. Network Engineer,PL,Leave of Absence,Part-Time,Zone C,Temporary,IT/IS,General - Con,11 July 1948,CT,Male,Asian,Single,Fully Meets,3,04 November 2022,4,5,1,21 November 2022,Technical Skills,Internal,Failed,4,942.24,31
3899,07 March 2021,Sr. Network Engineer,BPC,Leave of Absence,Contract,Zone B,Part-Time,IT/IS,Engineers,22 June 1943,CT,Female,Other,Divorced,Fully Meets,3,04 February 2023,4,5,4,23 September 2022,Customer Service,Internal,Failed,2,662.56,46
3900,16 June 2023,Principal Data Architect,CCDR,Active,Contract,Zone C,Full-Time,IT/IS,Field Operations,26 September 1995,MA,Female,Asian,Single,Fully Meets,3,09 March 2023,5,2,1,02 May 2023,Technical Skills,Internal,Passed,5,143.21,34
3901,18 June 2021,Network Engineer,EW,Active,Part-Time,Zone A,Temporary,Executive Office,Project Management - Eng,05 February 1988,MA,Male,Hispanic,Single,Fully Meets,3,10 July 2023,1,2,5,11 May 2023,Customer Service,External,Failed,1,876.73,71
3902,22 May 2023,Network Engineer,MSC,Active,Contract,Zone B,Temporary,Executive Office,Wireline Construction,02 June 1964,MA,Male,Black,Single,Fully Meets,3,02 February 2023,3,1,1,11 January 2023,Leadership Development,External,Failed,4,768.05,45
3903,14 May 2019,Network Engineer,TNS,Active,Full-Time,Zone A,Full-Time,IT/IS,Field Operations,21 July 1993,MA,Male,Hispanic,Single,Fully Meets,3,04 February 2023,1,4,3,01 June 2023,Communication Skills,External,Incomplete,4,153.15,31
3904,27 December 2020,Network Engineer,PYZ,Active,Contract,Zone A,Part-Time,IT/IS,Engineers,03 March 1970,MA,Male,Asian,Widowed,Fully Meets,3,13 September 2022,4,4,1,17 June 2023,Project Management,External,Passed,5,339.73,21
3905,04 August 2020,Network Engineer,WBL,Active,Full-Time,Zone A,Full-Time,IT/IS,Billable Consultants,08 June 1958,MA,Female,Black,Widowed,Fully Meets,3,12 June 2023,5,5,5,18 December 2022,Project Management,Internal,Failed,3,233.22,22
3906,25 August 2020,IT Support,NEL,Active,Contract,Zone C,Temporary,IT/IS,Wireline Construction,05 September 1975,MA,Female,Other,Married,Fully Meets,3,18 January 2023,3,2,4,19 February 2023,Project Management,Internal,Completed,2,735.44,63
3907,24 February 2022,IT Support,PL,Active,Full-Time,Zone A,Temporary,IT/IS,Engineers,11 July 1964,MA,Female,White,Married,Fully Meets,3,07 March 2023,3,2,5,06 December 2022,Technical Skills,External,Incomplete,3,281.7,54
3908,06 August 2019,IT Support,BPC,Active,Part-Time,Zone C,Temporary,IT/IS,Splicing,11 July 1986,MA,Female,Black,Married,Needs Improvement,3,25 December 2022,2,5,3,20 September 2022,Project Management,External,Failed,1,489.69,55
3909,01 August 2021,IT Support,CCDR,Active,Part-Time,Zone C,Part-Time,IT/IS,General - Eng,26 May 1944,MA,Female,Other,Married,Needs Improvement,3,18 May 2023,1,1,2,04 January 2023,Project Management,Internal,Failed,4,436.23,70
3910,13 July 2022,Sr. Network Engineer,WBL,Active,Part-Time,Zone A,Part-Time,IT/IS,Wireless,22 February 1997,MA,Female,White,Widowed,Needs Improvement,3,29 November 2022,5,3,4,07 May 2023,Leadership Development,External,Incomplete,5,248.85,63
3911,28 May 2021,Sr. Network Engineer,NEL,Active,Full-Time,Zone A,Part-Time,IT/IS,Splicing,29 July 1950,CT,Male,White,Widowed,Fully Meets,3,06 June 2023,2,5,4,09 September 2022,Customer Service,External,Failed,5,395.22,67
3912,06 July 2020,Sr. Network Engineer,PL,Leave of Absence,Part-Time,Zone C,Full-Time,IT/IS,General - Con,19 May 1968,CT,Male,Hispanic,Widowed,Needs Improvement,3,23 July 2023,1,3,4,09 August 2022,Leadership Development,External,Passed,4,615.7,45
3913,14 January 2020,Sr. Network Engineer,BPC,Leave of Absence,Full-Time,Zone A,Part-Time,IT/IS,Project Management - Con,02 June 1942,MA,Female,White,Married,Fully Meets,3,15 September 2022,2,2,5,28 November 2022,Technical Skills,Internal,Failed,4,387.35,32
3914,04 February 2020,Network Engineer,SVG,Active,Contract,Zone C,Temporary,Executive Office,Engineers,22 July 1958,MA,Male,Other,Single,Exceeds,3,15 March 2023,3,5,3,24 February 2023,Leadership Development,Internal,Failed,1,559.86,21
3915,28 August 2022,Network Engineer,TNS,Active,Contract,Zone B,Part-Time,IT/IS,Field Operations,03 May 1991,MA,Male,Other,Widowed,Fully Meets,3,01 February 2023,5,3,1,01 April 2023,Leadership Development,External,Completed,2,602.21,30
3916,27 June 2022,Network Engineer,WBL,Active,Part-Time,Zone C,Temporary,IT/IS,Project Management - Con,25 May 1964,MA,Male,Other,Widowed,Fully Meets,3,22 March 2023,1,3,1,16 March 2023,Communication Skills,External,Passed,4,343.6,75
3917,19 December 2019,Network Engineer,PYZ,Active,Part-Time,Zone C,Full-Time,IT/IS,General - Con,11 April 1993,MA,Female,Black,Widowed,Exceeds,3,24 September 2022,3,1,4,28 March 2023,Project Management,Internal,Failed,3,328.89,40
3918,24 September 2020,Network Engineer,WBL,Active,Contract,Zone A,Full-Time,IT/IS,Field Operations,17 June 1960,MA,Female,Asian,Widowed,Fully Meets,3,30 May 2023,3,3,5,10 October 2022,Communication Skills,External,Completed,3,701.83,45
3919,06 July 2023,IT Support,NEL,Active,Contract,Zone C,Full-Time,IT/IS,Field Operations,07 October 1944,MA,Female,Asian,Divorced,Fully Meets,3,02 May 2023,3,3,2,28 July 2023,Customer Service,External,Completed,5,229.03,60
3920,11 April 2021,IT Support,PL,Active,Full-Time,Zone A,Part-Time,IT/IS,Field Operations,04 November 1961,MA,Female,Other,Divorced,Fully Meets,3,14 November 2022,2,1,4,04 June 2023,Customer Service,Internal,Failed,3,809.39,65
3921,12 February 2020,IT Support,BPC,Active,Contract,Zone A,Part-Time,IT/IS,Splicing,30 November 1943,MA,Female,Other,Married,Fully Meets,3,30 June 2023,4,3,2,04 June 2023,Customer Service,External,Completed,5,393.54,58
3922,25 December 2018,IT Support,CCDR,Active,Part-Time,Zone A,Full-Time,IT/IS,General - Con,04 October 1996,MA,Female,White,Widowed,Fully Meets,3,15 February 2023,5,3,1,18 March 2023,Communication Skills,External,Incomplete,1,629.74,59
3923,25 December 2021,Sr. Network Engineer,WBL,Active,Full-Time,Zone C,Part-Time,IT/IS,Aerial,16 March 1955,MA,Female,Hispanic,Single,Exceeds,3,27 October 2022,2,4,3,27 December 2022,Project Management,External,Failed,2,378.39,31
3924,22 May 2021,Sr. Network Engineer,NEL,Active,Full-Time,Zone B,Full-Time,IT/IS,General - Con,27 April 1993,CT,Male,Other,Widowed,Fully Meets,3,07 November 2022,2,4,5,08 September 2022,Customer Service,External,Passed,2,715.98,48
3925,03 May 2020,Sr. Network Engineer,PL,Leave of Absence,Contract,Zone C,Part-Time,IT/IS,General - Sga,15 October 1960,MA,Male,Hispanic,Widowed,Fully Meets,3,27 April 2023,1,3,3,12 February 2023,Leadership Development,Internal,Failed,1,386.55,40
3926,27 February 2019,Sr. Network Engineer,BPC,Active,Full-Time,Zone C,Full-Time,IT/IS,Wireless,16 December 1941,MA,Female,Hispanic,Single,Needs Improvement,3,15 July 2023,4,1,4,25 July 2023,Customer Service,Internal,Incomplete,2,449.35,70
3927,01 March 2020,Network Engineer,SVG,Active,Contract,Zone C,Temporary,Executive Office,Aerial,12 October 1982,MA,Male,Other,Single,Fully Meets,3,04 May 2023,5,4,1,05 March 2023,Customer Service,External,Completed,2,878.67,49
3928,27 January 2021,Network Engineer,TNS,Active,Full-Time,Zone A,Temporary,IT/IS,General - Con,11 July 1956,MA,Male,White,Widowed,Fully Meets,3,04 January 2023,4,2,1,11 September 2022,Leadership Development,Internal,Failed,1,799.99,61
3929,18 June 2023,Network Engineer,WBL,Active,Contract,Zone C,Part-Time,IT/IS,Wireline Construction,20 April 1977,MA,Female,Asian,Married,Fully Meets,3,28 October 2022,2,5,2,11 July 2023,Technical Skills,Internal,Failed,3,617.52,26
3930,24 November 2019,Network Engineer,BPC,Active,Contract,Zone A,Part-Time,IT/IS,General - Con,09 April 1984,MA,Female,Asian,Married,Fully Meets,3,06 May 2023,4,4,4,30 May 2023,Leadership Development,External,Failed,5,522.86,35
3931,24 September 2021,Network Engineer,CCDR,Active,Part-Time,Zone A,Temporary,IT/IS,Engineers,26 June 1960,MA,Male,Black,Widowed,Fully Meets,3,30 September 2022,2,1,5,12 November 2022,Customer Service,External,Failed,5,685.82,73
3932,17 August 2022,IT Support,EW,Active,Contract,Zone B,Full-Time,IT/IS,General - Eng,21 April 1965,MA,Female,Black,Single,Fully Meets,3,23 June 2023,5,5,4,27 February 2023,Technical Skills,Internal,Completed,5,898.93,22
3933,18 April 2023,IT Support,MSC,Active,Contract,Zone A,Part-Time,IT/IS,Engineers,21 August 1967,MA,Female,White,Married,Fully Meets,3,27 March 2023,3,4,5,23 August 2022,Communication Skills,Internal,Incomplete,1,559.55,73
3934,15 April 2020,IT Support,NEL,Active,Full-Time,Zone C,Temporary,IT/IS,Executive,03 January 1979,MA,Female,Asian,Widowed,Fully Meets,3,07 April 2023,3,3,2,16 February 2023,Project Management,Internal,Completed,5,219.78,50
3935,25 December 2020,IT Support,PL,Active,Full-Time,Zone C,Full-Time,IT/IS,Aerial,16 November 1993,MA,Male,White,Widowed,Fully Meets,3,05 April 2023,5,1,4,16 July 2023,Customer Service,Internal,Passed,5,223.6,76
3936,21 July 2022,Enterprise Architect,MSC,Terminated for Cause,Full-Time,Zone B,Temporary,IT/IS,General - Sga,27 June 1998,CT,Male,Other,Widowed,Fully Meets,3,25 March 2023,5,3,4,14 May 2023,Communication Skills,Internal,Completed,4,283.29,59
3937,04 November 2022,Database Administrator,EW,Active,Contract,Zone C,Part-Time,IT/IS,Field Operations,13 September 1944,MA,Male,White,Widowed,Fully Meets,3,21 November 2022,1,3,1,02 April 2023,Communication Skills,Internal,Completed,2,935.28,62
3938,20 April 2020,Data Analyst,BPC,Active,Part-Time,Zone B,Temporary,IT/IS,Field Operations,28 May 1955,MA,Female,Hispanic,Married,Fully Meets,3,16 December 2022,1,1,1,30 July 2023,Technical Skills,External,Completed,2,892.83,72
3939,05 September 2019,Data Analyst,CCDR,Active,Part-Time,Zone A,Part-Time,IT/IS,General - Con,04 September 1992,TX,Male,Black,Married,Fully Meets,3,09 January 2023,5,2,4,18 May 2023,Technical Skills,Internal,Passed,4,318.19,50
3940,11 August 2019,Sr. DBA,EW,Active,Contract,Zone B,Full-Time,IT/IS,General - Con,09 August 1958,MA,Male,Other,Divorced,Fully Meets,3,25 December 2022,5,4,3,11 August 2022,Project Management,External,Failed,5,305.31,63
3941,04 November 2018,Data Analyst,BPC,Active,Full-Time,Zone B,Temporary,IT/IS,Field Operations,30 August 1985,MA,Male,White,Married,Fully Meets,3,26 January 2023,2,3,3,13 September 2022,Project Management,External,Incomplete,5,756.43,52
3942,04 November 2018,Principal Data Architect,PYZ,Voluntarily Terminated,Contract,Zone B,Temporary,IT/IS,Catv,04 September 1951,MA,Female,Asian,Married,PIP,3,02 February 2023,3,4,1,28 January 2023,Customer Service,External,Completed,5,940.22,62
3943,27 July 2019,Data Analyst ,NEL,Voluntarily Terminated,Part-Time,Zone A,Part-Time,IT/IS,General - Eng,04 August 1971,MA,Male,Black,Single,Fully Meets,3,06 August 2022,5,2,2,15 May 2023,Communication Skills,External,Failed,3,282.37,20
3944,21 December 2020,Data Analyst,SVG,Active,Full-Time,Zone A,Full-Time,IT/IS,General - Sga,05 July 1997,MA,Female,White,Single,Fully Meets,3,26 February 2023,5,3,4,19 August 2022,Technical Skills,External,Completed,1,627.14,38
3945,25 July 2022,Data Analyst,MSC,Active,Full-Time,Zone C,Temporary,IT/IS,Engineers,23 March 1998,MA,Female,Black,Single,PIP,3,03 January 2023,4,4,2,29 August 2022,Communication Skills,External,Incomplete,2,864.5,32
3946,15 June 2019,Database Administrator,NEL,Active,Contract,Zone A,Temporary,IT/IS,Shop (Fleet),20 July 1957,MA,Female,White,Married,Fully Meets,3,23 July 2023,1,3,4,15 July 2023,Leadership Development,External,Passed,4,981.64,29
3947,04 April 2020,Database Administrator,EW,Terminated for Cause,Full-Time,Zone B,Full-Time,IT/IS,Field Operations,03 December 1996,MA,Female,Hispanic,Married,Fully Meets,3,28 July 2023,4,3,1,14 January 2023,Project Management,Internal,Failed,3,456.02,74
3948,03 February 2023,Data Analyst,MSC,Voluntarily Terminated,Contract,Zone C,Full-Time,IT/IS,Aerial,29 October 1943,MA,Male,Hispanic,Married,Fully Meets,3,10 March 2023,4,4,2,02 April 2023,Leadership Development,External,Passed,5,350.68,42
3949,20 September 2022,Sr. DBA,SVG,Future Start,Full-Time,Zone A,Temporary,IT/IS,General - Con,17 March 1991,MA,Female,White,Single,Fully Meets,3,22 April 2023,5,2,5,03 June 2023,Communication Skills,Internal,Incomplete,2,843.66,46
3950,12 July 2023,Database Administrator,CCDR,Active,Full-Time,Zone A,Part-Time,IT/IS,Fielders,29 January 1989,MA,Female,Hispanic,Widowed,Fully Meets,3,18 October 2022,2,3,5,22 April 2023,Technical Skills,Internal,Completed,2,119.24,69
3951,25 April 2021,Database Administrator,MSC,Terminated for Cause,Contract,Zone A,Temporary,IT/IS,Wireline Construction,07 September 1961,MA,Female,Asian,Divorced,Fully Meets,3,01 April 2023,4,1,3,08 April 2023,Project Management,Internal,Completed,5,532.41,57
